"Date","Price","Open","High","Low","Vol.","Change %"
"09/15/2022","117.7562","121.4687","121.5144","117.3082","","-2.99%"
"09/14/2022","121.3896","120.2645","121.5284","119.2152","","1.07%"
"09/13/2022","120.1070","120.8154","122.0158","119.2944","","-0.56%"
"09/12/2022","120.7800","118.2028","121.3141","118.0627","","1.91%"
"09/09/2022","118.5179","116.8558","118.7073","116.8223","","2.02%"
"09/08/2022","116.1733","116.0639","116.7015","115.4687","","0.39%"
"09/07/2022","115.7208","116.6308","117.9591","115.6313","","-1.49%"
"09/06/2022","117.4672","119.9179","120.5054","117.1811","","-1.37%"
"09/02/2022","119.1003","119.7239","120.3973","119.0016","","-0.30%"
"09/01/2022","119.4641","121.3585","121.4629","119.2708","","-1.79%"
"08/31/2022","121.6412","122.8129","123.4074","120.9709","","-0.75%"
"08/30/2022","122.5635","124.7029","125.0866","122.1279","","-2.42%"
"08/29/2022","125.6050","124.8356","125.8170","123.7443","","0.81%"
"08/26/2022","124.5972","124.8045","125.4869","123.9870","","0.36%"
"08/25/2022","124.1499","125.1012","125.6380","124.0746","","-0.48%"
"08/24/2022","124.7489","124.1700","125.0360","123.5594","","0.67%"
"08/23/2022","123.9199","124.3088","125.9357","123.6626","","0.44%"
"08/22/2022","123.3756","121.6915","123.6878","121.3407","","0.87%"
"08/19/2022","122.3162","121.2908","122.4723","119.9822","","0.69%"
"08/18/2022","121.4756","121.4657","122.5129","120.7836","","0.09%"
"08/17/2022","121.3616","121.7939","122.5618","120.6811","","-0.15%"
"08/16/2022","121.5440","121.3001","122.7863","121.0155","","0.13%"
"08/15/2022","121.3813","122.5870","122.5870","119.3906","","-1.48%"
"08/12/2022","123.2038","122.9429","123.5439","122.0064","","-0.35%"
"08/11/2022","123.6355","120.7095","123.7950","120.5651","","2.42%"
"08/10/2022","120.7119","118.6632","120.8756","117.9537","","1.73%"
"08/09/2022","118.6570","117.5112","119.4129","117.4894","","1.16%"
"08/08/2022","117.2995","117.3917","117.9129","116.2502","","-0.47%"
"08/05/2022","117.8512","118.4387","118.8580","116.4973","","-0.16%"
"08/04/2022","118.0448","118.0661","118.7863","117.2353","","0.15%"
"08/03/2022","117.8687","117.8973","118.9076","116.3252","","0.07%"
"08/02/2022","117.7836","119.1058","119.6401","117.5427","","-1.69%"
"08/01/2022","119.8033","120.3045","120.7689","118.1246","","-1.66%"
"07/29/2022","121.8270","120.6708","122.8233","120.2970","","1.28%"
"07/28/2022","120.2881","121.2052","121.7272","120.1671","","0.29%"
"07/27/2022","119.9368","118.8757","120.3210","118.6360","","0.50%"
"07/26/2022","119.3385","119.0807","121.2639","118.5096","","1.07%"
"07/25/2022","118.0720","116.4509","118.1659","115.9846","","1.33%"
"07/22/2022","116.5236","115.9106","117.6649","114.9597","","0.58%"
"07/21/2022","115.8556","116.7584","116.7897","114.3780","","-1.45%"
"07/20/2022","117.5544","115.6793","117.5821","115.3410","","1.30%"
"07/19/2022","116.0464","116.3772","116.8882","114.8664","","-0.93%"
"07/18/2022","117.1397","113.8950","117.4660","113.8113","","3.24%"
"07/15/2022","113.4684","112.3803","113.6301","111.1598","","1.57%"
"07/14/2022","111.7193","113.6263","114.0905","110.6823","","-1.71%"
"07/13/2022","113.6652","112.1062","114.5148","111.5352","","1.52%"
"07/12/2022","111.9622","116.6199","116.6672","111.9233","","-3.80%"
"07/11/2022","116.3843","117.0159","117.3923","116.0036","","0.41%"
"07/08/2022","115.9131","114.9486","116.2147","114.0921","","0.67%"
"07/07/2022","115.1385","110.6417","115.6310","110.6417","","3.96%"
"07/06/2022","110.7525","112.1688","112.8836","109.7997","","-1.00%"
"07/05/2022","111.8706","118.5066","118.5066","111.2354","","-4.49%"
"07/01/2022","117.1284","117.7014","118.4830","116.4346","","0.07%"
"06/30/2022","117.0482","121.9913","122.3119","117.0065","","-4.28%"
"06/29/2022","122.2785","122.6347","124.2300","122.2176","","-0.34%"
"06/28/2022","122.6985","122.0791","123.2614","122.0698","","0.70%"
"06/27/2022","121.8440","121.0845","122.2758","120.1868","","0.44%"
"06/24/2022","121.3129","120.6871","121.9098","119.7146","","0.33%"
"06/23/2022","120.9108","123.0269","123.9922","120.7673","","-3.06%"
"06/22/2022","124.7315","125.1026","125.1882","123.2152","","-1.26%"
"06/21/2022","126.3290","126.9579","127.6900","126.0544","","-0.35%"
"06/17/2022","126.7754","130.1576","131.0518","126.4048","","-2.72%"
"06/16/2022","130.3233","130.4354","130.6520","129.1745","","0.68%"
"06/15/2022","129.4447","129.5535","130.6582","128.8737","","0.30%"
"06/14/2022","129.0639","133.2146","133.8540","128.9412","","-3.14%"
"06/13/2022","133.2447","134.2267","134.3628","131.4960","","-1.62%"
"06/10/2022","135.4343","136.2096","136.7220","134.1162","","-0.86%"
"06/09/2022","136.6096","134.9607","136.8021","133.9450","","0.42%"
"06/08/2022","136.0384","136.7475","138.1611","135.6398","","-0.27%"
"06/07/2022","136.4088","136.5294","136.9814","135.3548","","0.07%"
"06/06/2022","136.3127","135.3238","136.5785","135.2700","","1.86%"
"06/03/2022","133.8178","133.9412","134.4555","133.0636","","-0.01%"
"06/02/2022","133.8311","132.0165","134.5917","131.9175","","0.77%"
"06/01/2022","132.8027","131.7591","133.5664","131.3177","","1.11%"
"05/31/2022","131.3430","134.4534","135.5853","131.2362","","-1.89%"
"05/27/2022","133.8715","133.4729","133.9108","132.2332","","0.46%"
"05/26/2022","133.2613","131.5690","134.6166","131.5690","","0.88%"
"05/25/2022","132.1050","132.3214","132.7015","131.4445","","0.13%"
"05/24/2022","131.9297","131.9754","132.8186","131.4434","","-0.32%"
"05/23/2022","132.3495","130.9023","132.4414","130.6486","","1.38%"
"05/20/2022","130.5458","130.4250","131.0527","129.9155","","-0.43%"
"05/19/2022","131.1103","129.7208","131.3334","127.6114","","1.14%"
"05/18/2022","129.6334","131.2709","131.9700","129.2638","","-1.52%"
"05/17/2022","131.6289","131.4276","132.4538","130.8572","","0.60%"
"05/16/2022","130.8399","129.2198","130.9394","128.5245","","1.97%"
"05/13/2022","128.3122","127.6072","128.4001","126.8239","","0.91%"
"05/12/2022","127.1488","126.9289","127.5350","124.9863","","-0.21%"
"05/11/2022","127.4119","125.3258","127.6193","125.2214","","2.24%"
"05/10/2022","124.6191","124.0634","125.8554","123.4540","","-0.11%"
"05/09/2022","124.7593","130.1920","130.5497","124.6581","","-4.28%"
"05/06/2022","130.3436","132.0493","132.9186","130.1625","","-1.56%"
"05/05/2022","132.4048","132.5211","133.3496","131.0539","","0.73%"
"05/04/2022","131.4432","128.4472","131.5335","128.4461","","2.20%"
"05/03/2022","128.6199","129.4893","130.5504","128.2695","","-0.27%"
"05/02/2022","128.9710","128.9042","129.3761","127.3097","","-0.40%"
"04/29/2022","129.4827","129.3494","130.6429","129.1652","","0.24%"
"04/28/2022","129.1717","129.7353","129.9779","128.3936","","-0.37%"
"04/27/2022","129.6554","128.7216","130.0752","128.2489","","1.06%"
"04/26/2022","128.2956","127.7587","128.8445","127.2566","","1.15%"
"04/25/2022","126.8343","127.8256","127.8295","125.4988","","-1.70%"
"04/22/2022","129.0307","130.9404","131.2672","128.9325","","-1.73%"
"04/21/2022","131.2995","131.1233","131.8207","130.4720","","0.21%"
"04/20/2022","131.0292","131.5832","132.1843","129.9297","","-0.23%"
"04/19/2022","131.3248","135.0919","135.3257","130.7686","","-2.72%"
"04/18/2022","134.9936","134.0469","136.0226","133.2267","","1.93%"
"04/14/2022","132.4326","131.2018","132.5010","130.4669","","1.08%"
"04/13/2022","131.0126","128.8522","131.0604","128.4659","","1.71%"
"04/12/2022","128.8055","126.9320","129.5333","126.9263","","2.27%"
"04/11/2022","125.9407","126.0161","126.4418","125.1779","","-0.38%"
"04/08/2022","126.4148","125.1822","126.5253","124.7431","","1.19%"
"04/07/2022","124.9259","125.2445","125.4786","123.8820","","0.33%"
"04/06/2022","124.5122","125.9767","127.1990","124.4282","","-1.34%"
"04/05/2022","126.2058","126.4012","127.5464","126.1435","","0.51%"
"04/04/2022","125.5651","124.1411","126.1250","124.1345","","1.36%"
"04/01/2022","123.8774","124.3222","124.9636","123.1434","","-0.43%"
"03/31/2022","124.4109","125.0999","126.4679","124.2067","","-1.62%"
"03/30/2022","126.4538","123.9652","126.9251","123.9172","","2.29%"
"03/29/2022","123.6243","125.5973","126.1195","121.8282","","-2.05%"
"03/28/2022","126.2061","128.5703","128.7623","125.9554","","-2.80%"
"03/25/2022","129.8480","129.2552","129.8915","127.5578","","0.53%"
"03/24/2022","129.1574","129.0571","129.8567","128.0157","","0.24%"
"03/23/2022","128.8447","125.6164","128.9401","125.3659","","2.62%"
"03/22/2022","125.5496","126.8096","126.9281","124.2990","","-0.10%"
"03/21/2022","125.6690","124.8530","126.7316","124.6009","","1.87%"
"03/18/2022","123.3610","124.7568","125.0879","123.2588","","-0.79%"
"03/17/2022","124.3487","121.4074","124.4709","121.3616","","3.05%"
"03/16/2022","120.6707","121.9633","123.1352","120.2544","","-1.01%"
"03/15/2022","121.8990","121.7517","122.6172","120.2322","","-1.53%"
"03/14/2022","123.7990","125.3465","125.6810","123.1783","","-2.05%"
"03/11/2022","126.3920","125.0266","126.6686","124.2782","","1.01%"
"03/10/2022","125.1253","125.3764","128.4139","124.7930","","-0.57%"
"03/09/2022","125.8394","134.0879","134.3634","125.3438","","-5.12%"
"03/08/2022","132.6339","131.8655","140.5769","130.7504","","1.35%"
"03/07/2022","130.8658","132.1150","132.8800","129.0486","","3.02%"
"03/04/2022","127.0295","124.6870","127.0755","123.4514","","3.34%"
"03/03/2022","122.9271","124.5163","126.1865","122.3361","","0.68%"
"03/02/2022","122.1001","120.7555","122.8205","120.2358","","2.35%"
"03/01/2022","119.2955","115.4162","119.6587","115.3097","","4.14%"
"02/28/2022","114.5522","115.0101","115.7113","114.2073","","1.92%"
"02/25/2022","112.3975","115.9518","116.0901","112.0706","","-2.49%"
"02/24/2022","115.2670","115.6607","119.7370","115.1368","","0.81%"
"02/23/2022","114.3391","113.7579","114.6076","113.1179","","0.70%"
"02/22/2022","113.5406","113.6634","114.0655","113.0044","","1.71%"
"02/18/2022","111.6303","111.2049","112.2791","110.6769","","0.08%"
"02/17/2022","111.5362","110.9616","111.9797","110.9514","","-0.12%"
"02/16/2022","111.6740","110.0643","111.7514","110.0138","","1.62%"
"02/15/2022","109.8897","111.1963","111.2464","109.2681","","-1.09%"
"02/14/2022","111.1035","111.1767","111.2132","109.8004","","1.10%"
"02/11/2022","109.8974","109.1940","110.3906","108.6294","","0.37%"
"02/10/2022","109.4918","109.9026","110.8550","109.3274","","-0.23%"
"02/09/2022","109.7430","108.9951","109.8560","108.5173","","0.76%"
"02/08/2022","108.9130","109.3040","109.5191","108.4187","","-0.44%"
"02/07/2022","109.3966","109.4928","109.8113","109.0908","","-0.16%"
"02/04/2022","109.5738","110.1881","110.5262","109.3188","","0.21%"
"02/03/2022","109.3401","109.8142","109.8662","108.2577","","-0.84%"
"02/02/2022","110.2686","109.0146","110.7323","108.9057","","1.56%"
"02/01/2022","108.5735","108.0918","108.8797","107.6310","","0.66%"
"01/31/2022","107.8627","108.7583","108.7583","106.9394","","0.67%"
"01/28/2022","107.1477","106.7754","107.9237","106.3373","","0.90%"
"01/27/2022","106.1891","105.8479","106.8274","105.6525","","-0.41%"
"01/26/2022","106.6277","105.2795","106.7757","105.2046","","0.96%"
"01/25/2022","105.6162","104.6970","105.6840","104.4588","","0.96%"
"01/24/2022","104.6155","105.5131","105.5574","103.6028","","-0.71%"
"01/21/2022","105.3587","104.7566","105.6649","104.7347","","-0.35%"
"01/20/2022","105.7311","105.3449","105.9609","105.1014","","0.27%"
"01/19/2022","105.4421","104.7563","105.7241","104.3860","","1.27%"
"01/18/2022","104.1240","104.1844","104.4532","103.7502","","0.56%"
"01/14/2022","103.5431","102.9326","103.5905","102.7633","","0.48%"
"01/13/2022","103.0480","104.0283","104.2087","102.8854","","-1.31%"
"01/12/2022","104.4179","102.8545","104.5361","102.7531","","1.61%"
"01/11/2022","102.7651","101.1708","102.7852","101.0759","","1.89%"
"01/10/2022","100.8585","101.7932","101.9462","100.5550","","-0.42%"
"01/07/2022","101.2864","101.2208","101.4231","100.8193","","0.50%"
"01/06/2022","100.7846","100.3074","101.0770","100.0783","","-0.37%"
"01/05/2022","101.1573","100.4482","101.3729","100.3661","","0.57%"
"01/04/2022","100.5795","99.4980","100.7615","99.3765","","1.12%"
"01/03/2022","99.4640","99.4379","99.9984","98.7984","","0.30%"
"12/31/2021","99.1694","99.3667","99.8856","99.0679","","-0.26%"
"12/30/2021","99.4285","100.3820","100.4229","99.3581","","-0.76%"
"12/29/2021","100.1863","99.9175","100.7060","99.7267","","0.13%"
"12/28/2021","100.0572","100.5713","101.0889","99.9814","","-0.32%"
"12/27/2021","100.3759","99.1428","100.4401","98.5137","","1.49%"
"12/23/2021","98.8989","98.9648","99.0904","98.2014","","0.18%"
"12/22/2021","98.7249","97.3130","98.7594","97.1583","","1.63%"
"12/21/2021","97.1450","95.6847","97.2993","95.3419","","1.85%"
"12/20/2021","95.3807","95.7911","95.8646","94.6390","","-1.08%"
"12/17/2021","96.4217","97.1165","97.1165","96.2540","","-0.63%"
"12/16/2021","97.0352","96.3108","97.4537","96.3108","","1.59%"
"12/15/2021","95.5179","95.7896","95.8460","95.1458","","-0.49%"
"12/14/2021","95.9836","96.1828","96.5969","95.6624","","-0.53%"
"12/13/2021","96.4993","97.4597","97.6161","96.4216","","-0.41%"
"12/10/2021","96.8966","96.4477","97.1713","96.2406","","0.36%"
"12/09/2021","96.5513","97.5871","97.6042","96.2663","","-0.72%"
"12/08/2021","97.2530","96.7605","97.4435","96.5344","","0.58%"
"12/07/2021","96.6927","95.9585","97.2240","95.8673","","1.04%"
"12/06/2021","95.6962","95.6981","95.8414","94.8341","","-0.10%"
"12/03/2021","95.7939","95.5813","96.9502","95.5423","","0.71%"
"12/02/2021","95.1181","95.4010","96.0216","94.1663","","-0.09%"
"12/01/2021","95.2030","96.5033","97.2931","95.1380","","-0.62%"
"11/30/2021","95.7976","98.8716","98.8974","95.2987","","-2.96%"
"11/29/2021","98.7195","100.8110","100.9507","98.4254","","-1.38%"
"11/26/2021","100.1030","103.0827","103.1098","99.2285","","-3.36%"
"11/24/2021","103.5881","103.3633","103.8738","103.1464","","0.34%"
"11/23/2021","103.2419","102.1148","103.4583","101.6343","","1.13%"
"11/22/2021","102.0930","101.8668","102.4204","101.1212","","-0.21%"
"11/19/2021","102.3109","103.1690","103.4183","101.4872","","-0.23%"
"11/18/2021","102.5491","102.2312","103.2085","102.1334","","0.14%"
"11/17/2021","102.4080","103.2554","103.4982","102.3244","","-0.90%"
"11/16/2021","103.3382","103.6004","104.0504","103.1984","","0.18%"
"11/15/2021","103.1564","102.4800","103.1728","102.0381","","0.35%"
"11/12/2021","102.7969","103.2059","103.2812","102.1906","","-0.52%"
"11/11/2021","103.3308","102.1772","103.3709","102.0754","","1.29%"
"11/10/2021","102.0168","102.6988","102.8667","101.8437","","-0.44%"
"11/09/2021","102.4712","102.7360","103.0917","101.5552","","-0.30%"
"11/08/2021","102.7802","103.1663","103.5325","102.5920","","0.04%"
"11/05/2021","102.7359","102.7893","103.1132","102.0168","","0.16%"
"11/04/2021","102.5742","103.5006","104.6200","102.4266","","-0.54%"
"11/03/2021","103.1319","103.5579","104.0305","102.9042","","-1.04%"
"11/02/2021","104.2177","104.0633","104.2992","103.3885","","0.55%"
"11/01/2021","103.6426","103.3985","104.1009","102.9310","","0.28%"
"10/29/2021","103.3578","104.1844","104.4291","102.7248","","-0.90%"
"10/28/2021","104.2984","103.9612","105.1380","103.7930","","-0.74%"
"10/27/2021","105.0775","105.1676","105.5538","104.3614","","-0.57%"
"10/26/2021","105.6777","105.9677","106.2633","104.7090","","-0.15%"
"10/25/2021","105.8398","104.7848","105.9314","104.7227","","2.01%"
"10/22/2021","103.7541","103.5935","104.4865","102.9105","","0.55%"
"10/21/2021","103.1900","105.4501","105.5518","102.7336","","-1.86%"
"10/20/2021","105.1448","103.4013","105.1589","103.2261","","1.19%"
"10/19/2021","103.9065","103.7353","104.3735","103.1673","","0.28%"
"10/18/2021","103.6177","104.5830","105.1262","103.5549","","-1.06%"
"10/15/2021","104.7290","104.3333","105.6106","104.2956","","0.30%"
"10/14/2021","104.4107","103.6054","104.9003","103.5355","","1.10%"
"10/13/2021","103.2766","102.5964","103.3578","102.0707","","0.53%"
"10/12/2021","102.7287","102.5103","103.1299","102.2127","","0.02%"
"10/11/2021","102.7131","103.2391","104.0885","102.6241","","0.09%"
"10/08/2021","102.6205","103.0831","103.4572","102.5898","","0.27%"
"10/07/2021","102.3416","101.9005","102.3773","100.3813","","0.74%"
"10/06/2021","101.5926","103.5551","104.4747","101.4558","","-2.18%"
"10/05/2021","103.8534","102.2121","104.1275","102.1111","","1.76%"
"10/04/2021","102.0533","101.0618","103.1694","100.9218","","1.12%"
"10/01/2021","100.9270","100.8052","101.1025","100.1368","","0.17%"
"09/30/2021","100.7581","99.6698","100.9335","99.2739","","1.17%"
"09/29/2021","99.5976","100.5206","100.8358","99.4910","","-1.31%"
"09/28/2021","100.9161","101.3070","102.3457","100.2498","","0.09%"
"09/27/2021","100.8251","99.8743","100.8474","99.4699","","1.87%"
"09/24/2021","98.9774","98.2966","99.0016","98.0125","","0.76%"
"09/23/2021","98.2353","97.0002","98.2998","96.8798","","1.12%"
"09/22/2021","97.1467","96.3820","97.2323","96.2787","","1.44%"
"09/21/2021","95.7663","96.2785","96.7012","95.0640","","-0.30%"
"09/20/2021","96.0519","96.7866","96.8638","95.9568","","-1.53%"
"09/17/2021","97.5465","98.5269","98.8623","97.4295","","-1.06%"
"09/16/2021","98.5901","99.4910","99.6114","97.9169","","-1.00%"
"09/15/2021","99.5834","98.1130","100.0878","97.9995","","1.76%"
"09/14/2021","97.8584","97.6703","98.2847","97.6306","","0.19%"
"09/13/2021","97.6737","97.1765","97.8032","96.9273","","0.59%"
"09/10/2021","97.1053","96.4936","97.3318","96.4936","","0.56%"
"09/09/2021","96.5663","96.7340","97.0119","96.0647","","-0.13%"
"09/08/2021","96.6888","96.1299","97.1357","95.9356","","0.94%"
"09/07/2021","95.7925","97.0359","97.1607","95.7105","","-1.36%"
"09/03/2021","97.1166","96.4926","97.3786","96.4518","","0.42%"
"09/02/2021","96.7142","95.7457","97.0883","95.7317","","0.67%"
"09/01/2021","96.0661","95.9818","96.2444","95.3467","","0.08%"
"08/31/2021","95.9859","96.3448","96.5748","95.4104","","-0.20%"
"08/30/2021","96.1791","96.6867","96.8091","95.7433","","-0.18%"
"08/27/2021","96.3507","95.0668","96.3588","95.0668","","1.47%"
"08/26/2021","94.9512","94.6847","95.2802","94.2734","","0.20%"
"08/25/2021","94.7623","94.1104","94.8578","93.9177","","0.40%"
"08/24/2021","94.3806","93.3781","94.4883","93.1903","","1.34%"
"08/23/2021","93.1364","91.6321","93.2026","91.6083","","2.17%"
"08/20/2021","91.1605","92.1481","92.4058","91.1000","","-0.82%"
"08/19/2021","91.9150","92.9694","93.0095","91.4835","","-1.69%"
"08/18/2021","93.4924","93.9417","94.2941","93.4066","","-0.53%"
"08/17/2021","93.9928","95.2272","95.2905","93.9205","","-1.09%"
"08/16/2021","95.0249","94.8879","95.2518","94.4192","","-0.15%"
"08/13/2021","95.1700","94.7673","95.7106","94.5768","","0.20%"
"08/12/2021","94.9793","94.9537","95.4802","94.2500","","0.02%"
"08/11/2021","94.9615","94.4033","94.9973","93.9106","","0.61%"
"08/10/2021","94.3816","93.1629","94.5325","93.1526","","1.35%"
"08/09/2021","93.1239","94.1001","94.2211","92.7377","","-1.65%"
"08/06/2021","94.6853","95.1764","95.6780","94.5133","","-0.65%"
"08/05/2021","95.3019","94.8781","95.6411","94.4943","","0.47%"
"08/04/2021","94.8532","95.4363","95.7226","94.7312","","-0.52%"
"08/03/2021","95.3477","95.5693","95.7311","94.6732","","-0.42%"
"08/02/2021","95.7473","96.0289","96.5707","95.4421","","-0.55%"
"07/30/2021","96.2754","97.0990","97.4119","96.0170","","-1.26%"
"07/29/2021","97.5057","96.2991","97.5418","96.2496","","1.38%"
"07/28/2021","96.1806","96.0482","96.3474","95.5837","","0.36%"
"07/27/2021","95.8341","96.7814","96.9059","95.7021","","-0.84%"
"07/26/2021","96.6417","95.5311","96.7116","95.0568","","1.00%"
"07/23/2021","95.6888","95.4952","95.8705","95.4114","","0.19%"
"07/22/2021","95.5058","94.3274","95.5437","94.1703","","0.85%"
"07/21/2021","94.7001","93.3038","94.7643","93.0068","","1.49%"
"07/20/2021","93.3119","92.4512","93.3926","92.3455","","1.33%"
"07/19/2021","92.0902","94.2956","94.5832","91.8797","","-2.48%"
"07/16/2021","94.4305","94.1771","94.7431","93.9076","","0.32%"
"07/15/2021","94.1287","94.0976","94.4829","93.8389","","-0.30%"
"07/14/2021","94.4088","94.3212","95.1624","94.0942","","-0.08%"
"07/13/2021","94.4802","94.1864","94.7178","93.6319","","0.55%"
"07/12/2021","93.9659","93.3445","94.0028","92.7450","","0.50%"
"07/09/2021","93.4966","92.6071","93.6251","92.5012","","0.99%"
"07/08/2021","92.5763","92.2155","92.8330","91.8142","","0.11%"
"07/07/2021","92.4746","93.1263","94.0735","91.6930","","-0.35%"
"07/06/2021","92.7971","95.8965","96.1372","92.6214","","-2.29%"
"07/02/2021","94.9753","94.8181","95.2230","94.4922","","0.30%"
"07/01/2021","94.6891","94.6492","96.1706","94.5774","","0.16%"
"06/30/2021","94.5412","93.4793","94.7666","92.7497","","1.44%"
"06/29/2021","93.1987","92.8914","93.9164","92.4546","","0.14%"
"06/28/2021","93.0665","92.4383","93.2119","92.3424","","0.68%"
"06/25/2021","92.4370","92.5091","92.8616","91.8658","","0.09%"
"06/24/2021","92.3561","91.8660","92.4118","91.3861","","0.11%"
"06/23/2021","92.2513","91.7752","92.8602","91.7327","","0.79%"
"06/22/2021","91.5248","91.6135","91.9514","91.2591","","-0.04%"
"06/21/2021","91.5595","90.8216","91.5897","90.1468","","0.69%"
"06/18/2021","90.9330","90.3523","91.2874","89.9443","","0.92%"
"06/17/2021","90.1018","92.5215","92.7958","89.9227","","-3.55%"
"06/16/2021","93.4144","93.7571","93.9781","93.1800","","-0.14%"
"06/15/2021","93.5422","93.9676","94.0843","93.2458","","-0.82%"
"06/14/2021","94.3140","94.3957","94.5859","93.7428","","-0.71%"
"06/11/2021","94.9903","95.2493","95.5574","94.5626","","-0.04%"
"06/10/2021","95.0283","94.5147","95.3397","94.3510","","0.24%"
"06/09/2021","94.8034","94.7884","95.0503","94.4145","","0.03%"
"06/08/2021","94.7736","94.1832","95.0480","94.0590","","0.65%"
"06/07/2021","94.1594","94.9179","94.9809","94.1216","","-0.55%"
"06/04/2021","94.6845","93.1099","94.7979","93.1032","","1.52%"
"06/03/2021","93.2629","94.9299","94.9953","93.0644","","-1.25%"
"06/02/2021","94.4461","94.1242","94.6683","93.9943","","0.33%"
"06/01/2021","94.1390","93.7626","95.1048","93.7351","","1.42%"
"05/28/2021","92.8252","92.9642","93.2215","92.6274","","0.02%"
"05/27/2021","92.8029","91.4278","92.8242","91.3301","","1.31%"
"05/26/2021","91.6044","91.5343","91.8682","90.8337","","0.24%"
"05/25/2021","91.3895","91.7153","91.9591","91.1305","","-0.21%"
"05/24/2021","91.5824","90.7564","91.5982","90.5573","","0.76%"
"05/21/2021","90.8946","90.5839","91.2695","90.4104","","0.01%"
"05/20/2021","90.8886","91.4776","91.8864","90.8558","","-0.60%"
"05/19/2021","91.4413","92.7723","92.7723","90.7817","","-1.84%"
"05/18/2021","93.1516","93.7598","94.0811","92.6760","","-0.11%"
"05/17/2021","93.2504","92.2487","93.3879","92.1363","","1.38%"
"05/14/2021","91.9824","91.8336","92.6455","91.4757","","0.31%"
"05/13/2021","91.7009","93.5241","93.5359","91.4964","","-2.32%"
"05/12/2021","93.8772","94.0810","94.5928","93.8330","","0.01%"
"05/11/2021","93.8650","92.8437","94.0007","92.8003","","0.76%"
"05/10/2021","93.1553","94.1761","94.1896","92.8304","","-0.62%"
"05/07/2021","93.7349","93.2263","93.8659","92.9671","","0.93%"
"05/06/2021","92.8708","92.4360","92.9547","92.3172","","0.70%"
"05/05/2021","92.2249","92.0404","92.3502","91.7375","","0.62%"
"05/04/2021","91.6533","91.1131","92.1089","90.9651","","0.76%"
"05/03/2021","90.9651","90.8814","91.3746","90.5113","","0.67%"
"04/30/2021","90.3610","90.1267","90.3966","89.6037","","0.22%"
"04/29/2021","90.1666","90.5723","90.9590","89.7568","","-0.02%"
"04/28/2021","90.1887","89.3708","90.8368","89.2381","","0.12%"
"04/27/2021","90.0768","89.6541","90.5414","89.5950","","0.62%"
"04/26/2021","89.5237","88.7881","89.5877","88.3330","","1.27%"
"04/23/2021","88.4025","88.1869","88.4101","87.8296","","0.49%"
"04/22/2021","87.9709","87.2445","88.1752","87.1252","","0.81%"
"04/21/2021","87.2667","86.9711","87.4807","86.4817","","0.33%"
"04/20/2021","86.9782","87.0171","87.6275","86.6881","","0.22%"
"04/19/2021","86.7849","86.4961","87.0557","86.4961","","0.30%"
"04/16/2021","86.5268","86.5291","87.0040","86.4645","","-0.04%"
"04/15/2021","86.5611","85.7867","86.5902","85.7674","","0.79%"
"04/14/2021","85.8804","84.4729","85.9757","84.4238","","1.85%"
"04/13/2021","84.3167","83.5696","84.5930","83.5071","","0.88%"
"04/12/2021","83.5819","83.9707","84.3402","83.4860","","-0.53%"
"04/09/2021","84.0279","84.3790","84.4590","83.9711","","-0.44%"
"04/08/2021","84.3968","83.5856","84.4956","83.5193","","0.75%"
"04/07/2021","83.7649","83.5594","83.8374","83.2705","","0.19%"
"04/06/2021","83.6052","83.4505","84.3384","83.2681","","0.72%"
"04/05/2021","83.0088","83.9719","83.9914","82.7085","","-0.98%"
"04/01/2021","83.8339","83.6296","84.2158","83.2556","","0.47%"
"03/31/2021","83.4445","82.7365","83.9590","82.5144","","0.84%"
"03/30/2021","82.7525","83.8831","83.9831","82.6206","","-1.41%"
"03/29/2021","83.9328","84.0265","84.1371","83.1690","","-0.24%"
"03/26/2021","84.1319","83.3119","84.3181","83.1711","","1.37%"
"03/25/2021","82.9932","83.7966","83.9241","82.6194","","-1.60%"
"03/24/2021","84.3452","82.9678","84.3975","82.8942","","1.40%"
"03/23/2021","83.1803","84.4829","84.4829","83.1350","","-1.76%"
"03/22/2021","84.6687","84.2356","84.7123","83.8748","","0.18%"
"03/19/2021","84.5202","83.6778","84.6145","83.1847","","1.03%"
"03/18/2021","83.6598","85.8423","85.8516","83.5643","","-2.37%"
"03/17/2021","85.6924","85.9053","86.1559","85.3669","","-0.31%"
"03/16/2021","85.9592","85.8070","85.9757","85.4099","","0.00%"
"03/15/2021","85.9626","86.2739","86.3216","85.5033","","0.00%"
"03/12/2021","85.9584","86.0684","86.2339","85.5623","","-0.37%"
"03/11/2021","86.2749","85.5940","86.2866","85.5806","","1.09%"
"03/10/2021","85.3416","85.0145","85.4501","84.7406","","-0.09%"
"03/09/2021","85.4207","85.4296","85.8055","84.8573","","0.06%"
"03/08/2021","85.3688","86.8358","86.8512","85.1338","","-0.57%"
"03/05/2021","85.8592","84.8658","85.9781","84.8291","","1.27%"
"03/04/2021","84.7819","84.7984","85.7456","83.8474","","-0.10%"
"03/03/2021","84.8705","85.1901","85.5378","84.5986","","-0.45%"
"03/02/2021","85.2537","83.9626","85.6058","83.8414","","0.56%"
"03/01/2021","84.7821","86.1165","86.2966","84.5724","","-0.58%"
"02/26/2021","85.2778","86.6561","86.7183","85.2339","","-2.11%"
"02/25/2021","87.1179","87.8235","88.1229","86.8070","","-0.53%"
"02/24/2021","87.5827","86.5696","87.6457","86.2558","","1.11%"
