"Date","Price","Open","High","Low","Vol.","Change %"
"04/18/2023","55.3337","54.5883","55.5092","54.0759","","1.43%"
"04/17/2023","54.5513","53.3555","54.6408","53.3507","","2.32%"
"04/14/2023","53.3149","53.6574","54.0887","53.0994","","-0.59%"
"04/13/2023","53.6291","52.8270","54.4958","52.7315","","1.54%"
"04/12/2023","52.8144","53.1575","53.5273","52.4910","","-0.66%"
"04/11/2023","53.1629","51.5286","53.1709","51.5169","","3.15%"
"04/10/2023","51.5371","51.7280","52.2206","51.4712","","-0.48%"
"04/06/2023","51.7856","50.6703","51.8127","50.3267","","2.43%"
"04/05/2023","50.5574","49.5029","50.7405","49.4288","","2.10%"
"04/04/2023","49.5182","49.8076","50.0103","49.2158","","-0.52%"
"04/03/2023","49.7770","49.0705","50.1893","48.9659","","1.54%"
"03/31/2023","49.0223","48.7550","49.1893","48.2337","","0.51%"
"03/30/2023","48.7726","47.9752","49.0924","47.9717","","1.49%"
"03/29/2023","48.0552","48.4449","48.7146","47.6894","","-1.02%"
"03/28/2023","48.5519","48.2755","48.7835","48.1064","","0.66%"
"03/27/2023","48.2355","48.0729","49.0542","48.0043","","0.36%"
"03/24/2023","48.0635","47.6362","48.1641","47.2006","","0.83%"
"03/23/2023","47.6691","48.4187","48.7134","47.5616","","-1.51%"
"03/22/2023","48.4011","48.3262","49.0740","48.2958","","0.16%"
"03/21/2023","48.3226","47.8255","48.7720","47.7596","","1.18%"
"03/20/2023","47.7596","47.9058","48.0149","47.2087","","-0.03%"
"03/17/2023","47.7752","48.3633","48.7175","47.4672","","-1.32%"
"03/16/2023","48.4127","47.3273","48.5983","47.2391","","2.33%"
"03/15/2023","47.3108","48.0661","48.1084","47.0076","","-1.57%"
"03/14/2023","48.0661","48.5036","48.7713","47.9946","","-1.07%"
"03/13/2023","48.5859","48.5892","48.8398","47.5303","","0.42%"
"03/10/2023","48.3834","48.4701","48.8232","47.8559","","-0.29%"
"03/09/2023","48.5242","48.6173","48.9502","48.2133","","-0.17%"
"03/08/2023","48.6091","49.4003","49.4179","48.3992","","-1.51%"
"03/07/2023","49.3556","49.1869","49.4777","48.8172","","0.34%"
"03/06/2023","49.1905","48.8881","49.3357","48.4646","","0.63%"
"03/03/2023","48.8846","48.8595","49.0514","48.5679","","0.16%"
"03/02/2023","48.8066","49.4224","49.6403","48.5309","","-1.24%"
"03/01/2023","49.4200","49.1783","49.4683","48.5734","","0.62%"
"02/28/2023","49.1136","49.3404","49.6891","48.9746","","-0.61%"
"02/27/2023","49.4133","48.8978","49.4767","48.6727","","0.78%"
"02/24/2023","49.0307","49.5139","49.5707","48.6662","","-1.00%"
"02/23/2023","49.5257","49.5965","49.8598","49.2072","","-0.02%"
"02/22/2023","49.5353","49.2200","49.7863","48.9961","","0.86%"
"02/21/2023","49.1118","48.6012","49.8086","48.5050","","1.23%"
"02/17/2023","48.5165","47.9450","48.6878","47.6586","","1.27%"
"02/16/2023","47.9073","47.7127","48.0112","47.5085","","0.67%"
"02/15/2023","47.5868","48.8825","48.8942","47.3514","","-2.67%"
"02/14/2023","48.8930","47.8086","48.9166","47.8027","","2.15%"
"02/13/2023","47.8662","47.9094","48.3459","47.5695","","-0.08%"
"02/10/2023","47.9050","47.6601","48.4141","47.5584","","0.30%"
"02/09/2023","47.7639","47.7811","48.3099","47.4821","","-0.09%"
"02/08/2023","47.8049","47.6541","47.9284","47.1241","","0.16%"
"02/07/2023","47.7309","47.3045","48.0057","46.9337","","1.23%"
"02/06/2023","47.1530","47.5031","47.8058","46.7770","","-0.86%"
"02/03/2023","47.5640","48.5471","48.5884","47.4015","","-2.16%"
"02/02/2023","48.6125","48.1758","48.9249","48.0311","","1.17%"
"02/01/2023","48.0484","49.0891","49.3155","47.9726","","-2.18%"
"01/31/2023","49.1167","47.3109","49.1752","47.2544","","4.00%"
"01/30/2023","47.2271","47.0551","47.4875","46.7361","","0.14%"
"01/27/2023","47.1630","46.6391","47.1894","46.4934","","1.03%"
"01/26/2023","46.6816","45.6314","46.8991","45.6035","","2.45%"
"01/25/2023","45.5648","44.9776","45.6613","44.8136","","1.20%"
"01/24/2023","45.0247","44.7981","45.2361","44.4679","","0.38%"
"01/23/2023","44.8555","44.3810","45.1081","44.2043","","1.10%"
"01/20/2023","44.3660","43.9774","44.4364","43.6632","","0.99%"
"01/19/2023","43.9292","44.2764","44.7143","43.9108","","-0.74%"
