"Date","Price","Open","High","Low","Vol.","Change %"
"02/20/2024","87.4185","88.8333","89.0386","87.2246","","-1.74%"
"02/16/2024","88.9702","86.8824","89.0957","85.8966","","0.98%"
"02/15/2024","88.1031","86.8824","89.0957","85.8966","","1.46%"
"02/14/2024","86.8366","86.8824","89.0957","85.8966","","-1.46%"
"02/13/2024","88.1259","86.8824","88.7045","85.8966","","0.86%"
"02/12/2024","87.3718","86.8824","87.5608","85.8966","","0.07%"
"02/09/2024","87.3081","86.5755","87.7472","86.2979","","0.79%"
"02/08/2024","86.6255","82.1363","86.6915","81.2152","","3.14%"
"02/07/2024","83.9898","82.1363","84.3765","81.2152","","0.75%"
"02/06/2024","83.3644","82.1363","83.8989","81.2152","","0.73%"
"02/05/2024","82.7617","82.1363","83.3303","81.2152","","0.69%"
"02/02/2024","82.1931","89.0956","89.2889","81.6928","","-2.09%"
"02/01/2024","83.9443","89.0956","89.2889","83.8306","","-2.68%"
"01/31/2024","86.2528","89.0956","89.2889","85.9344","","-2.53%"
"01/30/2024","88.4929","89.0956","89.2889","86.2869","","1.35%"
"01/29/2024","87.3103","89.0956","89.2889","86.9464","","-1.58%"
"01/26/2024","88.7090","85.6956","88.9364","85.6614","","0.84%"
"01/25/2024","87.9698","85.6956","88.0267","85.6614","","3.02%"
"01/24/2024","85.3885","84.5698","86.2186","84.1263","","0.97%"
"01/23/2024","84.5698","84.9337","85.5591","83.5009","","-0.52%"
"01/22/2024","85.0133","83.1711","85.7979","82.5229","","2.06%"
"01/19/2024","83.2962","83.9443","84.8541","83.0233","","-0.95%"
"01/18/2024","84.0922","82.5229","84.3537","82.0567","","2.03%"
"01/17/2024","82.4206","81.8065","82.6253","80.3282","","-0.06%"
"01/16/2024","82.4660","82.3182","83.7397","81.7269","","-0.37%"
"01/12/2024","82.7731","83.9443","85.5932","82.5115","","0.97%"
"01/11/2024","81.9771","81.3630","83.9102","81.2038","","0.91%"
"01/10/2024","81.2379","82.5570","83.6259","80.8627","","-1.18%"
"01/09/2024","82.2045","80.8286","82.9664","80.3168","","1.93%"
"01/08/2024","80.6466","83.0119","83.3530","79.8961","","-3.98%"
"01/05/2024","83.9898","82.7958","84.4674","82.4661","","2.07%"
"01/04/2024","82.2841","83.1483","84.2855","81.0446","","-0.73%"
"01/03/2024","82.8868","80.3510","83.0687","79.1001","","3.21%"
"01/02/2024","80.3055","82.8641","83.9216","79.9643","","-1.70%"
"12/29/2023","81.6928","82.0794","82.7617","81.4199","","-0.18%"
"12/28/2023","81.8406","84.5812","84.7517","81.7951","","-3.19%"
"12/27/2023","84.5357","85.8661","86.1845","84.3196","","-1.81%"
"12/26/2023","86.0936","83.8761","86.7645","83.4099","","2.69%"
"12/22/2023","83.8420","84.9450","85.3999","83.6601","","-0.45%"
"12/21/2023","84.2173","84.3310","85.0246","82.7049","","-0.52%"
"12/20/2023","84.6607","84.5243","85.9230","84.0353","","0.32%"
"12/19/2023","84.3878","83.1370","84.8996","82.4206","","1.52%"
"12/18/2023","83.1256","82.3069","85.0815","81.0674","","1.46%"
"12/15/2023","81.9316","82.5115","82.7958","80.6694","","-0.22%"
"12/14/2023","82.1135","79.9075","82.9550","79.7142","","3.19%"
"12/13/2023","79.5777","78.7259","79.8442","77.6349","","1.28%"
"12/12/2023","78.5710","81.8485","82.3662","78.1901","","-3.75%"
"12/11/2023","81.6341","81.7346","82.1570","80.5562","","0.18%"
"12/08/2023","81.4902","80.4296","81.9222","80.3816","","2.69%"
"12/07/2023","79.3575","79.8153","80.6393","78.7510","","-0.06%"
"12/06/2023","79.4033","82.9741","83.0771","79.1058","","-4.07%"
"12/05/2023","82.7680","83.7523","84.7823","82.6193","","-0.99%"
"12/04/2023","83.5921","84.4619","85.4804","83.1343","","-1.39%"
"12/01/2023","84.7709","86.6821","87.8152","84.6564","","-2.49%"
"11/30/2023","86.9339","89.1084","91.0311","85.9726","","-2.44%"
"11/29/2023","89.1084","87.5405","89.2343","86.6364","","1.90%"
"11/28/2023","87.4489","85.9153","88.1127","85.4461","","2.07%"
"11/27/2023","85.6750","85.8352","87.0369","84.7594","","-0.90%"
"11/24/2023","86.4532","87.5748","88.1814","86.3846","","-2.02%"
"11/22/2023","88.2386","88.8109","89.2000","84.4619","","-0.86%"
"11/21/2023","89.0054","88.9024","89.1656","88.0441","","-0.08%"
"11/20/2023","89.0741","87.6321","89.7951","87.2887","","2.35%"
"11/17/2023","87.0255","83.7637","87.1743","83.6264","","4.04%"
"11/16/2023","83.6493","87.0942","87.8609","82.8367","","-4.82%"
"11/15/2023","87.8838","89.7264","90.0469","87.6549","","-1.77%"
"11/14/2023","89.4632","89.8065","91.1570","88.9825","","-0.03%"
"11/13/2023","89.4861","87.4718","89.7836","87.2086","","1.35%"
"11/10/2023","88.2958","86.9683","88.9253","86.8424","","1.85%"
"11/09/2023","86.6936","86.4876","88.1814","86.0756","","0.58%"
"11/08/2023","86.1900","88.3874","88.5705","85.8009","","-2.46%"
"11/07/2023","88.3645","92.0039","92.0268","88.3187","","-4.21%"
"11/06/2023","92.2443","92.3587","93.6977","92.1756","","0.46%"
"11/03/2023","91.8208","93.9381","95.1970","91.4088","","-2.35%"
"11/02/2023","94.0296","92.6219","94.3386","91.5919","","2.57%"
"11/01/2023","91.6720","92.3473","94.7621","91.5347","","-0.50%"
"10/31/2023","92.1298","93.8465","94.7163","92.1069","","-1.44%"
"10/30/2023","93.4803","96.0096","96.1011","92.9424","","-3.57%"
"10/27/2023","96.9366","95.2542","97.2799","94.3615","","2.62%"
"10/26/2023","94.4645","96.6734","97.0167","93.8465","","-2.54%"
"10/25/2023","96.9251","94.9338","97.0167","93.2171","","2.07%"
"10/24/2023","94.9567","97.2799","97.4745","94.0754","","-1.72%"
